"STATION","NAME","DATE","AWND","AWND_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES"
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2023-09-19","13.20",",,W",,,"0.00",",,W,2400","0.0",",,W,2400",,,"62","H,,S","68",",,W","54",",,W","  270",",,W","  240",",,W","21.0",",,W","31.1",",,W",,,,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2023-09-20","10.07",",,W",,,"0.00",",,W,2400","0.0",",,W,2400",,,"60","H,,S","69",",,W","52",",,W","  290",",,W","  290",",,W","15.0",",,W","21.0",",,W",,,,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2023-09-21","4.03",",,W",,,"0.00",",,W,2400","0.0",",,W,2400",,,"61","H,,S","70",",,W","51",",,W","   10",",,W","   40",",,W","10.1",",,W","14.1",",,W",,,,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2023-09-22","6.26",",,W",,,"0.00",",,W,2400","0.0",",,W,2400",,,"60","H,,S","67",",,W","52",",,W","   90",",,W","  100",",,W","13.0",",,W","18.1",",,W",,,,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2023-09-23","8.95",",,W",,,"0.09",",,W,2400","0.0",",,W,2400",,,"53","H,,S","57",",,W","51",",,W","   50",",,W","   50",",,W","17.0",",,W","28.0",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2023-09-24","11.18",",,W",,,"0.54",",,W,2400","0.0",",,W,2400",,,"55","H,,S","58",",,W","53",",,W","   60",",,W","   50",",,W","16.1",",,W","29.1",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2023-09-25","10.74",",,W",,,"0.27",",,W,2400","0.0",",,W,2400",,,"55","H,,S","59",",,W","53",",,W","   60",",,W","   50",",,W","17.0",",,W","30.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2023-09-26","8.95",",,W",,,"0.00","T,,W,2400","0.0",",,W,2400",,,"54","H,,S","60",",,W","48",",,W","   40",",,W","   40",",,W","16.1",",,W","28.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2023-09-27","6.26",",,W",,,"0.00",",,W,2400","0.0",",,W,2400",,,"55","H,,S","64",",,W","48",",,W","   60",",,W","   10",",,W","13.0",",,W","19.9",",,W",,,,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2023-09-28","6.49",",,W",,,"0.00","T,,W,2400","0.0",",,W,2400",,,"55","H,,S","66",",,W","49",",,W","   90",",,W","   50",",,W","12.1",",,W","17.0",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2023-09-29","8.05",",,W",,,"2.11",",,W,2400","0.0",",,W,2400",,,"52","H,,S","54",",,W","49",",,W","   10",",,W","   20",",,W","15.0",",,W","23.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2023-09-30","7.38",",,W",,,"0.16",",,W,2400","0.0",",,W,2400",,,"54","H,,S","60",",,W","50",",,W","   20",",,W","   60",",,W","15.0",",,W","23.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2023-10-01","7.83",",,W",,,"0.00",",,W,2400","0.0",",,W,2400",,,"62","H,,S","74",",,W","55",",,W","  350",",,W","  360",",,W","14.1",",,W","19.9",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2023-10-02","6.93",",,W",,,"0.00",",,W,2400","0.0",",,W,2400",,,"65","H,,S","71",",,W","54",",,W","   10",",,W","   10",",,W","15.0",",,W","23.0",",,W",,,,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2023-10-03","9.40",",,W",,,"0.00",",,W,2400","0.0",",,W,2400",,,"65","H,,S","79",",,W","53",",,W","  270",",,W","  270",",,W","14.1",",,W","19.0",",,W",,,,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2023-10-04","4.47",",,W",,,"0.00",",,W,2400","0.0",",,W,2400",,,"74","H,,S","82",",,W","64",",,W","  140",",,W","  140",",,W","8.1",",,W","11.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2023-10-05","6.71",",,W",,,"0.00",",,W,2400","0.0",",,W,2400",,,"68","H,,S","76",",,W","58",",,W","  170",",,W","  180",",,W","13.0",",,W","21.0",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2023-10-06","4.92",",,W",,,"0.55",",,W,2400","0.0",",,W,2400",,,"62","H,,S","67",",,W","59",",,W","  160",",,W","  120",",,W","12.1",",,W","16.1",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2023-10-07","9.62",",,W",,,"0.80",",,W,2400","0.0",",,W,2400",,,"64","H,,S","68",",,W","52",",,W","  300",",,W","  300",",,W","28.0",",,W","40.0",",,W","    1",",,W","    1",",,W",,,,,,,,,"    1",",,W",,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2023-10-08","14.09",",,W",,,"0.00",",,W,2400","0.0",",,W,2400",,,"53","H,,S","60",",,W","46",",,W","  240",",,W","  280",",,W","21.9",",,W","32.0",",,W",,,,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2023-10-09","8.28",",,W",,,"0.00",",,W,2400","0.0",",,W,2400",,,"49","H,,S","59",",,W","41",",,W","  240",",,W","  250",",,W","17.0",",,W","25.1",",,W",,,,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2023-10-10","6.49",",,W",,,"0.00",",,W,2400","0.0",",,W,2400",,,"51","H,,S","61",",,W","42",",,W","  240",",,W","  250",",,W","15.0",",,W","21.9",",,W",,,,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2023-10-11","7.83",",,W",,,"0.00",",,W,2400","0.0",",,W,2400",,,"54","H,,S","65",",,W","46",",,W","  220",",,W","  220",",,W","18.1",",,W","25.9",",,W",,,,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2023-10-12","6.93",",,W",,,"0.00","T,,W,2400","0.0",",,W,2400",,,"56","H,,S","66",",,W","48",",,W","  250",",,W","  270",",,W","15.0",",,W","19.0",",,W",,,,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2023-10-13","11.18",",,W",,,"0.00",",,W,2400","0.0",",,W,2400",,,"52","H,,S","60",",,W","43",",,W","  310",",,W","  330",",,W","19.9",",,W","29.1",",,W",,,,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2023-10-14","8.72",",,W",,,"0.00",",,W,2400","0.0",",,W,2400",,,"50","H,,S","56",",,W","46",",,W","  300",",,W","  300",",,W","14.1",",,W","19.9",",,W",,,,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2023-10-15","11.41",",,W",,,"0.00",",,W,2400","0.0",",,W,2400",,,"50","H,,S","57",",,W","44",",,W","  360",",,W","  360",",,W","21.9",",,W","35.1",",,W",,,,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2023-10-16","9.84",",,W",,,"0.16",",,W,2400","0.0",",,W,2400",,,"49","H,,S","57",",,W","45",",,W","  320",",,W","  330",",,W","17.0",",,W","25.1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2023-10-17","4.47",",,W",,,"0.00","T,,W,2400","0.0",",,W,2400",,,"51","H,,S","57",",,W","44",",,W","  360",",,W","   20",",,W","8.9",",,W","14.1",",,W",,,,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2023-10-18","4.25",",,W",,,"0.02",",,W,2400","0.0",",,W,2400",,,"53","H,,S","60",",,W","48",",,W","  230",",,W","  170",",,W","8.9",",,W","14.1",",,W",,,,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2023-10-19","9.40",",,W",,,"0.00",",,W,2400","0.0",",,W,2400",,,"54","H,,S","62",",,W","48",",,W","  200",",,W","  200",",,W","18.1",",,W","25.1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2023-10-20","7.61",",,W",,,"0.06",",,W,2400","0.0",",,W,2400",,,"54","H,,S","62",",,W","50",",,W","  150",",,W","  150",",,W","18.1",",,W","23.9",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2023-10-21","12.30",",,W",,,"1.35",",,W,2400","0.0",",,W,2400",,,"57","H,,S","58",",,W","52",",,W","  270",",,W","  260",",,W","23.9",",,W","36.9",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2023-10-22","16.11",",,W",,,"0.00",",,W,2400","0.0",",,W,2400",,,"50","H,,S","52",",,W","42",",,W","  270",",,W","  260",",,W","29.1",",,W","42.1",",,W",,,,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2023-10-23","9.40",",,W",,,"0.00",",,W,2400","0.0",",,W,2400",,,"49","H,,S","58",",,W","42",",,W","  300",",,W","  290",",,W","19.9",",,W","31.1",",,W",,,,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2023-10-24","7.61",",,W",,,"0.00",",,W,2400","0.0",",,W,2400",,,"49","H,,S","60",",,W","39",",,W","  230",",,W","  230",",,W","17.0",",,W","21.9",",,W",,,,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2023-10-25","10.74",",,W",,,"0.00",",,W,2400","0.0",",,W,2400",,,"58","H,,S","74",",,W","48",",,W","  270",",,W","  280",",,W","17.0",",,W","25.1",",,W",,,,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2023-10-26","8.50",",,W",,,"0.00",",,W,2400","0.0",",,W,2400",,,"67","H,,S","76",",,W","62",",,W","  270",",,W","  270",",,W","17.0",",,W","25.9",",,W",,,,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2023-10-27","8.50",",,W",,,"0.00",",,W,2400","0.0",",,W,2400",,,"67","H,,S","76",",,W","62",",,W","  220",",,W","  260",",,W","16.1",",,W","19.9",",,W",,,,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2023-10-28","12.30",",,W",,,"0.00",",,W,2400","0.0",",,W,2400",,,"67","H,,S","78",",,W","54",",,W","  280",",,W","  300",",,W","23.0",",,W","35.1",",,W",,,,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2023-10-29","6.49",",,W",,,"0.46",",,W,2400","0.0",",,W,2400",,,"50","H,,S","54",",,W","43",",,W","  320",",,W","  310",",,W","14.1",",,W","19.9",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2023-10-30","7.16",",,W",,,"0.41",",,W,2400","0.0",",,W,2400",,,"46","H,,S","49",",,W","42",",,W","  320",",,W","  330",",,W","19.9",",,W","29.1",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2023-10-31","4.70",",,W",,,"0.00",",,W,2400","0.0",",,W,2400",,,"42","H,,S","47",",,W","33",",,W","  320",",,W","  330",",,W","15.0",",,W","21.0",",,W",,,,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2023-11-01","9.62",",,W",,,"0.00",",,W,2400","0.0",",,W,2400",,,"38","H,,S","43",",,W","31",",,W","  310",",,W","  310",",,W","18.1",",,W","23.9",",,W",,,,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2023-11-02","6.71",",,W",,,"0.00",",,W,2400","0.0",",,W,2400",,,"35","H,,S","43",",,W","26",",,W","  300",",,W","  320",",,W","14.1",",,W","21.0",",,W",,,,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2023-11-03","12.75",",,W",,,"0.00",",,W,2400","0.0",",,W,2400",,,"42","H,,S","54",",,W","34",",,W","  230",",,W","  230",",,W","21.9",",,W","31.1",",,W",,,,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2023-11-04","6.93",",,W",,,"0.00",",,W,2400","0.0",",,W,2400",,,"47","H,,S","57",",,W","40",",,W","  230",",,W","  230",",,W","15.0",",,W","21.0",",,W",,,,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2023-11-05","8.50",",,W",,,"0.00","T,,W,2400","0.0",",,W,2400",,,"51","H,,S","57",",,W","42",",,W","  300",",,W","  290",",,W","17.0",",,W","23.9",",,W",,,,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2023-11-06","6.93",",,W",,,"0.00",",,W,2400","0.0",",,W,2400",,,"43","H,,S","48",",,W","37",",,W","  120",",,W","  130",",,W","14.1",",,W","19.9",",,W",,,,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2023-11-07","14.76",",,W",,,"0.06",",,W,2400","0.0",",,W,2400",,,"51","H,,S","64",",,W","44",",,W","  290",",,W","  290",",,W","28.0",",,W","42.1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2023-11-08","11.86",",,W",,,"0.00",",,W,2400","0.0",",,W,2400",,,"41","H,,S","47",",,W","34",",,W","  310",",,W","  340",",,W","21.0",",,W","31.1",",,W",,,,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2023-11-09","5.82",",,W",,,"0.08",",,W,2400","0.0",",,W,2400",,,"35","H,,S","42",",,W","33",",,W","  300",",,W","  270",",,W","14.1",",,W","19.9",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2023-11-10","9.62",",,W",,,"0.00",",,W,2400","0.0",",,W,2400",,,"42","H,,S","48",",,W","35",",,W","  250",",,W","  270",",,W","19.9",",,W","29.1",",,W",,,,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2023-11-11","8.05",",,W",,,"0.00",",,W,2400","0.0",",,W,2400",,,"40","H,,S","47",",,W","30",",,W","  290",",,W","  340",",,W","19.9",",,W","29.1",",,W",,,,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2023-11-12","5.37",",,W",,,"0.00",",,W,2400","0.0",",,W,2400",,,"33","H,,S","40",",,W","26",",,W","  350",",,W","  340",",,W","13.0",",,W","17.0",",,W",,,,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2023-11-13","3.80",",,W",,,"0.03",",,W,2400","0.2",",,W,2400",,,"32","H,,S","41",",,W","23",",,W","  260",",,W","  240",",,W","10.1",",,W","17.0",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2023-11-14","10.51",",,W",,,"0.00","T,,W,2400","0.0",",,W,2400",,,"37","H,,S","45",",,W","32",",,W","  330",",,W","  340",",,W","17.0",",,W","25.9",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2023-11-15","9.84",",,W",,,"0.00",",,W,2400","0.0",",,W,2400",,,"38","H,,S","48",",,W","29",",,W","  240",",,W","  220",",,W","23.9",",,W","31.1",",,W",,,,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2023-11-16","9.17",",,W",,,"0.00",",,W,2400","0.0",",,W,2400",,,"47","H,,S","58",",,W","40",",,W","  270",",,W","  250",",,W","19.9",",,W","28.0",",,W",,,,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2023-11-17","12.75",",,W",,,"0.00",",,W,2400","0.0",",,W,2400",,,"51","H,,S","62",",,W","39",",,W","  210",",,W","  210",",,W","23.0",",,W","33.1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2023-11-18","11.86",",,W",,,"0.04",",,W,2400","0.0",",,W,2400",,,"49","H,,S","54",",,W","32",",,W","  330",",,W","  330",",,W","21.9",",,W","31.1",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2023-11-19","11.86",",,W",,,"0.00","T,,W,2400","0.0","T,,W,2400",,,"37","H,,S","49",",,W","29",",,W","  320",",,W","  330",",,W","30.0",",,W","42.1",",,W",,,,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2023-11-20","7.61",",,W",,,"0.00",",,W,2400","0.0",",,W,2400",,,"33","H,,S","37",",,W","27",",,W","  350",",,W","  350",",,W","17.0",",,W","23.9",",,W",,,,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2023-11-21","7.16",",,W",,,"0.23",",,W,2400","2.0",",,W,2400",,,"30","H,,S","37",",,W","25",",,W","  110",",,W","  130",",,W","13.0",",,W","19.0",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2023-11-22","10.96",",,W",,,"0.73",",,W,2400","0.8",",,W,2400",,,"38","H,,S","45",",,W","32",",,W","  330",",,W","  300",",,W","18.1",",,W","29.1",",,W","    1",",,W","    1",",,W",,,,,,,"    1",",,W",,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2023-11-23","12.08",",,W",,,"0.00",",,W,2400","0.0",",,W,2400",,,"42","H,,S","47",",,W","39",",,W","  310",",,W","  290",",,W","21.9",",,W","32.0",",,W",,,,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2023-11-24","12.30",",,W",,,"0.00",",,W,2400","0.0",",,W,2400",,,"40","H,,S","45",",,W","25",",,W","  300",",,W","  300",",,W","21.9",",,W","32.0",",,W",,,,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2023-11-25","6.04",",,W",,,"0.00",",,W,2400","0.0",",,W,2400",,,"27","H,,S","35",",,W","20",",,W","  250",",,W","  300",",,W","12.1",",,W","16.1",",,W",,,,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2023-11-26","8.72",",,W",,,"0.06",",,W,2400","0.0",",,W,2400",,,"33","H,,S","41",",,W","26",",,W","  210",",,W","  110",",,W","14.1",",,W","23.9",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2023-11-27","11.18",",,W",,,"0.23",",,W,2400","0.0",",,W,2400",,,"42","H,,S","49",",,W","32",",,W","  290",",,W","  290",",,W","28.0",",,W","38.9",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2023-11-28","14.76",",,W",,,"0.01",",,W,2400","0.0","T,,W,2400",,,"32","H,,S","35",",,W","26",",,W","  280",",,W","  280",",,W","31.1",",,W","45.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2023-11-29","11.63",",,W",,,"0.00",",,W,2400","0.0",",,W,2400",,,"27","H,,S","32",",,W","21",",,W","  280",",,W","  290",",,W","25.1",",,W","36.0",",,W",,,,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2023-11-30","12.75",",,W",,,"0.00",",,W,2400","0.0",",,W,2400",,,"33","H,,S","45",",,W","26",",,W","  230",",,W","  230",",,W","19.9",",,W","27.1",",,W",,,,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2023-12-01","9.40",",,W",,,"0.08",",,W,2400","0.0",",,W,2400",,,"42","H,,S","52",",,W","36",",,W","  230",",,W","  220",",,W","16.1",",,W","23.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2023-12-02","6.71",",,W",,,"0.00","T,,W,2400","0.0",",,W,2400",,,"44","H,,S","46",",,W","41",",,W","  270",",,W","  280",",,W","16.1",",,W","25.9",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2023-12-03","8.50",",,W",,,"0.75",",,W,2400","0.0",",,W,2400",,,"42","H,,S","44",",,W","36",",,W","   60",",,W","   70",",,W","17.0",",,W","30.0",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2023-12-04","7.83",",,W",,,"0.11",",,W,2400","0.0",",,W,2400",,,"41","H,,S","49",",,W","37",",,W","  270",",,W","  280",",,W","18.1",",,W","27.1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2023-12-05","7.38",",,W",,,"0.00","T,,W,2400","0.0","T,,W,2400",,,"35","H,,S","38",",,W","28",",,W","  350",",,W","  300",",,W","16.1",",,W","25.1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2023-12-06","7.38",",,W",,,"0.00","T,,W,2400","0.0","T,,W,2400",,,"30","H,,S","36",",,W","23",",,W","  310",",,W","  330",",,W","17.0",",,W","27.1",",,W",,,,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2023-12-07","8.95",",,W",,,"0.00",",,W,2400","0.0",",,W,2400",,,"24","H,,S","29",",,W","18",",,W","  270",",,W","  290",",,W","13.0",",,W","19.9",",,W",,,,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2023-12-08","5.37",",,W",,,"0.00",",,W,2400","0.0",",,W,2400",,,"33","H,,S","41",",,W","18",",,W","  300",",,W","  290",",,W","16.1",",,W","21.0",",,W",,,,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2023-12-09","6.26",",,W",,,"0.00",",,W,2400","0.0",",,W,2400",,,"40","H,,S","52",",,W","33",",,W","  200",",,W","  200",",,W","14.1",",,W","19.9",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2023-12-10","11.63",",,W",,,"1.33",",,W,2400","0.0",",,W,2400",,,"49","H,,S","60",",,W","44",",,W","  190",",,W","  180",",,W","29.1",",,W","40.0",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2023-12-11","16.78",",,W",,,"1.09",",,W,2400","0.0",",,W,2400",,,"45","H,,S","59",",,W","32",",,W","  290",",,W","  270",",,W","29.1",",,W","40.9",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2023-12-12","12.30",",,W",,,"0.00",",,W,2400","0.0",",,W,2400",,,"35","H,,S","40",",,W","32",",,W","  290",",,W","  290",",,W","29.1",",,W","42.9",",,W",,,,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2023-12-13","12.08",",,W",,,"0.00","T,,W,2400","0.0","T,,W,2400",,,"35","H,,S","40",",,W","28",",,W","  300",",,W","  300",",,W","28.0",",,W","36.9",",,W",,,,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2023-12-14","10.51",",,W",,,"0.00",",,W,2400","0.0",",,W,2400",,,"28","H,,S","33",",,W","21",",,W","  240",",,W","  300",",,W","18.1",",,W","23.9",",,W",,,,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2023-12-15","15.88",",,W",,,"0.00",",,W,2400","0.0",",,W,2400",,,"38","H,,S","53",",,W","28",",,W","  290",",,W","  280",",,W","28.0",",,W","40.0",",,W",,,,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2023-12-16","6.93",",,W",,,"0.00",",,W,2400","0.0",",,W,2400",,,"44","H,,S","50",",,W","36",",,W","  350",",,W","   20",",,W","14.1",",,W","19.9",",,W",,,,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2023-12-17","6.04",",,W",,,"0.43",",,W,2400","0.0",",,W,2400",,,"40","H,,S","54",",,W","36",",,W","  130",",,W","  110",",,W","15.0",",,W","21.9",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2023-12-18","19.46",",,W",,,"2.83",",,W,2400","0.0",",,W,2400",,,"55","H,,S","61",",,W","42",",,W","  150",",,W","  140",",,W","36.0",",,W","53.9",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2023-12-19","12.08",",,W",,,"0.00",",,W,2400","0.0",",,W,2400",,,"38","H,,S","42",",,W","29",",,W","  300",",,W","  310",",,W","18.1",",,W","25.9",",,W",,,,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2023-12-20","12.08",",,W",,,"0.00",",,W,2400","0.0",",,W,2400",,,"32","H,,S","41",",,W","27",",,W","  320",",,W","  320",",,W","21.9",",,W","31.1",",,W",,,,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2023-12-21","10.29",",,W",,,"0.00",",,W,2400","0.0",",,W,2400",,,"30","H,,S","33",",,W","20",",,W","  340",",,W","  340",",,W","19.9",",,W","29.1",",,W",,,,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2023-12-22","4.92",",,W",,,"0.00",",,W,2400","0.0",",,W,2400",,,"24","H,,S","34",",,W","16",",,W","  330",",,W","  320",",,W","12.1",",,W","17.0",",,W",,,,,,,,,,,,,,,,
"USW00094746","WORCESTER REGIONAL AIRPORT, MA US","2023-12-23","5.82",",,W",,,"0.00","T,,W,2400","0.0",",,W,2400",,,"30","H,,S","40",",,W","24",",,W","  180",",,W","  140",",,W","14.1",",,W","19.0",",,W",,,,,,,,,,,,,,,,
